dzr_sng_id,valence,arousal,artist_name,track_name,sp_track_id,sp_acousticness,sp_danceability,sp_duration_ms,sp_energy,sp_instrumentalness,sp_key,sp_liveness,sp_loudness,sp_mode,sp_speechiness,sp_tempo,sp_time_sig,sp_valence
548649,0.0040259769438,-1.10752367045,Imogen Heap,Just For Now,6ifbPf9vldlIJwYKrBFktx,0.815,0.443,180558,0.367,2.34e-06,3,0.129,-9.165,1,0.028,149.888,4,0.469
548679,-1.53866249116,-0.462218153552,Billy Joel,Goodnight Saigon,5bIwtIednTXz7BHnnoQN06,0.152,0.598,423267,0.398,0.0,0,0.116,-14.208,1,0.0613,129.125,4,0.135
549194,-0.595948854166,-0.648434888428,Opeth,Windowpane,4uJSCrI7r0usNJ3aaHAuC6,0.156,0.328,464280,0.553,0.412,6,0.0985,-6.252,1,0.0267,159.959,4,0.322
549195,-0.784600734053,-0.724949685431,Opeth,In My Time Of Need,3WtsQAngIkmcNeqVeK3fXQ,0.00161,0.471,346733,0.604,0.154,4,0.166,-6.014,0,0.0286,137.388,4,0.187
549196,-0.89830124025,-0.5882063735199999,Opeth,Death Whispered A Lullaby,61Hd6XNqSpreYVEiMkaHvq,0.0207,0.567,349747,0.445,0.000887,7,0.0882,-7.226,1,0.0283,149.985,4,0.143
549198,-0.8699215939030001,-0.692684409586,Opeth,Hope Leaves,05lem7bHWxyo98HOwPmils,0.58,0.501,267147,0.48,0.079,2,0.133,-9.021,1,0.0249,139.17,4,0.122
549199,-1.34400722455,0.0048601253478000005,Opeth,To Rid The Disease,6lKG104xIQ7DIuSYOnCqfZ,0.0171,0.543,378373,0.487,0.317,2,0.106,-9.342,0,0.0249,133.089,4,0.133
549232,-0.6827250804970001,0.316757791845,Opeth,The Drapery Falls,1kLXoAje5Z4mlZOAFgZZj3,0.000336,0.102,652040,0.864,0.2,7,0.0852,-6.102,1,0.0774,189.889,3,0.312
549257,-0.409843865619,-0.10730011925899999,Cradle Of Filth,Funeral In Carpathia,5cUCG5g7pUvHnoYbI9Rv6W,3.22e-05,0.183,504027,0.929,0.886,2,0.204,-9.215,0,0.0834,115.32,4,0.105
549263,-0.85464024587,0.7177690773450001,Cradle Of Filth,Lord Abortion,6bx3OWCsfjJL9tV1i4eQmC,5.15e-05,0.259,411373,0.974,0.0106,0,0.305,-4.813,0,0.0994,118.524,4,0.2
549801,0.37332522108000005,-0.9231506656209999,Peter Tosh,Equal Rights,3SWisFZfqnjl6ZGpevEG7t,0.00596,0.655,357987,0.552,0.0,7,0.186,-9.235,1,0.305,76.469,4,0.942
549834,1.0719011311700002,0.8468301807240001,Cock Robin,The promise you made,01m6wYrCrH6lgH0JAJpkK5,0.381,0.71,226587,0.414,0.0376,0,0.151,-13.735,1,0.0382,117.017,4,0.647
549918,-0.317973856612,-0.399224043572,Bill Withers,Ain't No Sunshine,1k1Bqnv2R0uJXQN4u6LKYt,0.457,0.479,125093,0.416,1.72e-05,4,0.118,-11.451,0,0.124,79.593,4,0.514
549919,0.37332522108000005,-0.9231506656209999,Bill Withers,I Want To Spend The Night,5O9oIsN5r0MKWuUrjWSa7W,0.161,0.83,221133,0.495,0.0055,11,0.117,-9.881,1,0.029,105.175,4,0.783
549924,-1.9352498567900003,-0.655809808621,Bill Withers,Grandma's Hands,1qfDfZAvrkSAFrAR2FTQDv,0.598,0.731,121080,0.311,1.68e-06,4,0.111,-14.939,0,0.0892,82.366,4,0.574
550026,0.37332522108000005,-0.9231506656209999,OutKast,Makes No Sense At All,3Sk9NCDuE1FSE9xvdE7kcB,0.055,0.853,173560,0.581,4.36e-05,2,0.0941,-8.602,1,0.296,139.784,4,0.879
550032,0.747172485463,-0.835573488328,OutKast,When I Look In Your Eyes,3mriMBfcWiaEOcEq3nczBP,0.366,0.695,163413,0.528,0.000121,5,0.0967,-6.812,0,0.0311,89.733,4,0.778
550034,-1.9352498567900003,-0.655809808621,OutKast,A Bad Note,33mPnYecWQpmUkuo35mcmt,0.00174,0.292,527200,0.453,0.0527,1,0.496,-11.05,1,0.0324,103.93,4,0.131
550279,0.722613176124,-0.0381602424484,Kenny G,If I Ain't Got You,4xzktUeJWyoTYk3V9n4qJo,0.761,0.57,240333,0.434,0.824,7,0.158,-8.581,1,0.0315,120.025,3,0.118
550302,0.869969032158,-1.32877127624,Frankie Laine,High Noon,1yGBGPgpGi5ua0HbHcvesQ,0.935,0.466,158360,0.252,1.75e-06,3,0.171,-17.869,1,0.0416,140.97,4,0.338
551620,0.0276756822368,-0.7664336115170001,Ozzy Osbourne,Lay Your World on Me,0Bx0YFahqsuMlmum8GYpcg,0.0112,0.579,256267,0.499,0.0,0,0.22,-6.285,1,0.0285,124.969,4,0.367
551623,-1.36219930554,-0.8125268627240001,Ozzy Osbourne,11 Silver,7mllzkaA77e7rsyGxABmyc,0.000167,0.451,222520,0.996,0.0,0,0.404,-3.5,1,0.0717,153.855,4,0.254
552108,1.5412568207600001,1.70416465317,Mumm-Ra,She's Got You High,0E0JKMR4uiCZhpI3brAoxI,0.024,0.463,205213,0.736,0.0,4,0.293,-4.341,1,0.0329,131.594,4,0.374
552448,0.00766439314399,0.7915182792759999,Scorpions,Love Will Keep Us Alive,0bn7UmspbFfCEzsv9AzNuX,0.0266,0.542,272120,0.744,0.0,2,0.0732,-3.532,0,0.0319,117.02,4,0.277
552888,1.0719011311700002,0.8468301807240001,L'Aura,The Doors,7BDlFOoRvDAkPGazjj8Iyq,0.0565,0.376,229773,0.634,0.0813,9,0.0968,-5.473,1,0.0292,168.106,3,0.288
553373,1.11010450125,-0.31471974969,The Coral,Put The Sun Back,5E55Sa7EpwgFb9VQM7Oo3N,0.196,0.662,182333,0.755,0.000635,4,0.322,-5.991,1,0.0256,116.433,4,0.889
553376,1.5412568207600001,1.70416465317,The Coral,In The Rain,6qYZAoYJn4LSpr0uHEVY0m,0.00263,0.454,186667,0.951,0.000208,2,0.337,-5.63,0,0.0444,115.042,4,0.681
553380,0.678952181743,-2.33360415255,The Coral,She's Got A Reason,7BzHZUnFs0OyQNt8boAqdf,0.0458,0.435,266840,0.79,0.000428,6,0.235,-5.379,0,0.0327,124.082,4,0.805
555643,1.5412568207600001,1.70416465317,Michael Jackson,P.Y.T. (Pretty Young Thing),5lA3pwMkBdd24StM90QrNR,0.23,0.888,238733,0.815,0.000424,11,0.127,-4.909,0,0.0404,127.273,4,0.961
555804,1.5412568207600001,1.70416465317,SWV,You're The One,67ZorjDM25q7bETfLbHdfS,0.522,0.79,282600,0.608,0.00491,6,0.193,-7.151,1,0.0363,94.166,4,0.958
555805,1.1783248049700001,1.18331091453,SWV,Right Here,7tUEDtHchueeUJTfEFEhii,0.068,0.615,226947,0.72,0.0105,9,0.0889,-5.16,0,0.0658,94.002,4,0.696
556250,1.0719011311700002,0.8468301807240001,Luther Vandross,Love Won't Let Me Wait,4wTIv2S8OheFySkg2nUjJ2,0.595,0.468,451307,0.408,0.0,9,0.502,-10.177,1,0.0476,106.88,4,0.127
556807,-0.292504943222,1.1003430623600001,Mudvayne,Determined,0GBiT1wHV68bU0Cv8ZU2HZ,4.39e-05,0.4,159253,0.991,7.33e-06,8,0.28,-2.043,1,0.152,129.522,4,0.452
556809,-1.70057201199,1.84244440679,Mudvayne,Happy?,0INUE1K7cEiE8VH63Rv5RJ,0.000823,0.546,216427,0.971,2.11e-05,5,0.275,-2.661,0,0.0965,100.078,4,0.383
556930,-1.9352498567900003,-0.655809808621,Acceptance,In The Cold,27TZcI0pb6mSWelgcdGWSy,0.00196,0.425,216587,0.835,0.0,1,0.224,-3.646,0,0.0484,156.088,4,0.592
556969,-1.4004026756299999,1.5382289488299998,Mudvayne,Fall Into Sleep,0UvuqCD6ktYwIW97Pn4p2o,0.00367,0.465,231933,0.899,0.000356,5,0.11,-3.814,1,0.0605,146.11,4,0.328
556987,0.766274170504,-2.11235654676,Kyle Riabko,Carry On,6YhFHNU0bD7idj9GaUmMPe,0.132,0.616,299893,0.55,0.000223,11,0.7,-8.984,1,0.0813,139.996,4,0.543
558657,-1.04838590843,0.335195092328,Christy Moore,Cry Like A Man,0RH2GR1xtkH3I2l0Ny8EEE,0.819,0.69,224680,0.345,0.0484,9,0.697,-13.062,1,0.0373,95.503,4,0.357
558947,-1.04838590843,0.335195092328,Mudvayne,All That You Are,17PdfAI6vqyxZrBc4cpTm4,0.0384,0.608,371653,0.86,0.000207,8,0.0945,-5.648,1,0.0693,113.972,4,0.269
559075,-0.7673182571089999,0.9113607324140001,Buddy Guy,My Time After Awhile,6GcQV50jII3TVIhkMmk6qI,0.387,0.453,446080,0.41,0.00394,10,0.919,-11.17,1,0.0812,141.286,3,0.409
559233,1.5412568207600001,1.70416465317,Bay City Rollers,Rock 'N Roller,6haKhbnPZir7YohchSziFJ,0.0875,0.528,174400,0.966,0.0,4,0.133,-4.498,1,0.0659,135.792,4,0.609
559243,-1.9352498567900003,-0.655809808621,The Calling,One By One,0GYtIZTQItfvCFzNT8dsu3,0.000613,0.383,308253,0.744,0.0,4,0.0779,-5.462,0,0.0393,173.276,4,0.308
559246,1.0719011311700002,0.8468301807240001,The Calling,Anything,0d7Vj7qwyKN2C8iiwXBjep,0.000569,0.477,245587,0.798,0.0,8,0.121,-4.821,1,0.0423,126.071,4,0.3
559748,-0.6236008172749999,-0.560550422796,Amerie,Not The Only One,70cSr7ZoH0iiZLKmN8SpeW,0.037,0.832,225893,0.618,0.00229,4,0.0439,-5.452,0,0.0586,95.73,4,0.594
559750,-0.308877816114,-0.10269079413799999,Amerie,Come With Me,5qPuSTyt2OvOMHs2HenN8L,0.00561,0.677,214080,0.577,0.000182,5,0.0789,-6.063,0,0.496,129.898,5,0.774
559754,0.38151165752599997,0.372069693293,Amerie,All I Need,6rrCS7rPbHX66fAea9fu8O,0.00115,0.504,189587,0.75,0.00151,0,0.339,-5.33,1,0.0764,128.175,5,0.192
559790,-1.70057201199,1.84244440679,System of a Down,Revenga,577mOFb1LAvSANIUZ4mbQ7,0.0016,0.51,228027,0.944,0.000111,8,0.0687,-2.174,1,0.0768,140.043,4,0.44
559848,-1.9352498567900003,-0.655809808621,Acceptance,So Contagious,3Nnm4EROP8wEnMpcmapvLR,0.133,0.411,184440,0.702,0.0,1,0.0973,-4.702,1,0.0334,178.493,4,0.407
559940,0.957291020918,0.390506993776,Kelly Clarkson,Breakaway,61Qhe2mHSLhUE04QeK4lkD,0.0298,0.446,237000,0.701,8.89e-06,9,0.0931,-4.179,0,0.0295,159.958,3,0.394
560041,-0.7673182571089999,0.9113607324140001,Buddy Guy,Let Me Love You Baby,75PUrwtQEarrbg4JQ2VDMr,0.0756,0.521,241413,0.963,0.000837,0,0.382,-4.598,1,0.1,123.638,4,0.427
560115,-1.8179109343900002,0.5933172990860001,Kelly Clarkson,Low,7HtE5z6XsuogcQJmnTNAIH,0.0296,0.545,208640,0.855,0.0,8,0.0909,-5.01,1,0.034,142.824,4,0.487
561795,0.482477707031,-0.47143680379299996,Eurythmics,Cool Blue,1D6wXDHiPllejAWWSZkFWY,0.000656,0.634,289093,0.971,0.0466,0,0.266,-9.741,1,0.0425,149.369,4,0.903
561812,1.5412568207600001,1.70416465317,Eurythmics,Beautiful Child,1OFjKqKOsVigpomwTiuQyx,0.0775,0.477,205693,0.554,0.0,7,0.104,-6.186,1,0.0288,101.837,4,0.283
561813,-1.05657234488,0.736206377828,Eurythmics,Peace Is Just A Word,5P3iK67uAXBZ5z9yUVl1x1,0.141,0.395,352547,0.5,0.000106,10,0.12,-8.317,1,0.0337,75.906,4,0.133
561814,-1.58232348554,-0.668101342273,Eurythmics,I've Tried Everything,6PQLiaQIhRFyhRP7DO4x3t,0.696,0.532,257053,0.652,0.00114,8,0.0692,-8.766,1,0.0283,104.858,4,0.314
561815,-0.39801901297200004,-1.08601348655,Eurythmics,Lifted,63HWKC0ZxPZgAVWME9w8mf,0.264,0.399,290867,0.463,0.0,0,0.453,-6.607,1,0.0326,119.752,3,0.19
561827,0.37332522108000005,-0.9231506656209999,Eurythmics,Anything But Strong,76AROszdCHvVKzr27VPJSI,0.353,0.363,306533,0.593,0.0,3,0.0972,-6.371,1,0.0296,95.942,4,0.161
561836,-0.308877816114,-0.10269079413799999,Eurythmics,Sweet Dreams (Are Made Of This),1TfqLAPs4K3s2rJMoCokcS,0.227,0.692,216933,0.711,0.0,0,0.12,-7.498,0,0.0317,125.135,4,0.875
561854,0.815392789182,0.662457175897,Eurythmics,Brand New Day,01uA78WEGTssuFwCmV2XJu,0.651,0.336,220320,0.639,0.0,5,0.104,-6.287,1,0.0611,156.626,4,0.574
561857,-1.04019947199,-0.06581619317250001,Eurythmics,I Need You,0OXGllfpE2q1agVPx1XkIY,0.123,0.418,255733,0.936,0.0,7,0.945,-4.755,1,0.0668,111.558,4,0.429
561862,-0.308877816114,-0.10269079413799999,Eurythmics,Put The Blame On Me,4tOLifrZaHcGtuqzYyyNh2,0.0715,0.696,229147,0.949,0.229,7,0.0625,-6.537,0,0.0506,123.922,4,0.951
561993,1.0719011311700002,0.8468301807240001,Jamie Foxx,Can I Take U Home,5OuOBdPWbiZEiCXUVGhx2W,0.445,0.791,255693,0.56,0.000624,1,0.067,-6.316,0,0.0351,122.027,4,0.804
561997,0.37332522108000005,-0.9231506656209999,Jamie Foxx,Do What It Do,5qEa4qsmbnxaaGE3e0Kfvu,0.403,0.709,243627,0.566,0.0,9,0.1,-6.499,0,0.166,127.992,4,0.553
561998,0.722613176124,-0.0381602424484,Jamie Foxx,Storm (Forecass),4JfVMQu6kkPyQixhcBITqx,0.533,0.607,267707,0.638,0.0,8,0.104,-9.217,1,0.221,125.933,4,0.603
562000,0.823579225628,0.25222724015500003,Jamie Foxx,Heaven,7KW9gzcasU9csIItKSrcNj,0.84,0.617,234707,0.277,0.0,9,0.137,-11.684,0,0.0279,76.006,4,0.306
562001,1.0719011311700002,0.8468301807240001,Jamie Foxx,Wish U Were Here,5N3pPMowtR86PUGUNmpd3H,0.135,0.7,253227,0.374,0.0,5,0.251,-9.289,0,0.0373,113.415,4,0.225
562485,-1.70057201199,1.84244440679,Shakira,How Do You Do,6YDBAZHIcOEo1rSrcca7rJ,0.139,0.628,225427,0.686,0.0,1,0.245,-4.662,0,0.065,83.409,4,0.438
562488,0.815392789182,0.662457175897,Shakira,Animal City,4NirETfurhjh8U9Y1l5U1S,0.204,0.781,195507,0.824,0.0,6,0.389,-4.412,0,0.107,140.033,4,0.891
562489,0.218692532651,1.4030220786200003,Shakira,Don't Bother,433JymbpWnRMHXzp1oTRP7,0.00632,0.617,257027,0.741,0.00324,7,0.166,-4.094,1,0.0438,129.976,4,0.222
562493,-0.959699513598,-0.132651407423,Shakira,Your Embrace,42JOtajDAVadoj1x84l2Wg,0.355,0.44,212973,0.37,0.0,0,0.303,-8.336,1,0.0448,167.972,4,0.235
562494,-1.70057201199,1.84244440679,Shakira,Costume Makes the Clown,6IkZCUzTNVdBpIixdippHA,0.05,0.539,192133,0.646,0.0,8,0.121,-4.728,1,0.0366,162.01,4,0.506
562496,0.815392789182,0.662457175897,Shakira,Timor,0RoXTnhkLvbUR4dSsY3O0f,0.0122,0.769,212440,0.788,1.56e-06,5,0.317,-4.358,0,0.0321,116.962,4,0.59
563007,0.37332522108000005,-0.9231506656209999,Matisyahu,Lord Raise Me Up,139PLk22DD8193n1Hs8MQO,0.178,0.555,232653,0.533,0.0,2,0.935,-9.269,0,0.0471,134.031,4,0.426
563602,-1.05657234488,0.736206377828,Bruce Springsteen,Mrs. McGrath,24sruCj3p7EjKUwUQmxC1U,0.247,0.359,259653,0.426,0.0,0,0.0989,-7.655,1,0.0408,114.746,4,0.538
563606,1.28474847877,1.4368237961700001,Bruce Springsteen,Jacob's Ladder,4t2L7UTfOcUBF4P8j2eA45,0.249,0.379,265000,0.917,0.0,2,0.378,-4.895,1,0.0475,128.727,4,0.77
563610,0.905443590092,1.13721766333,Bruce Springsteen,Pay Me My Money Down,5MIoOiIkw77j5OGDlDbM3v,0.102,0.343,269680,0.945,1.39e-06,2,0.111,-5.046,1,0.147,176.009,4,0.816
563776,1.1783248049700001,1.18331091453,Jessica Simpson,A Public Affair,1gFMesXcHHtIUhwzxYFOtz,0.00525,0.735,201467,0.86,0.000192,11,0.404,-3.878,0,0.0339,124.052,4,0.835
564068,0.37332522108000005,-0.9231506656209999,Eliane Elias,Jammin',3qy8ob0saXc93BxlJjU3B4,0.117,0.616,331480,0.806,0.532,1,0.264,-8.362,1,0.0292,123.962,4,0.737
564578,1.5412568207600001,1.70416465317,Ben Folds,In Between Days,5VZO9H2YyIWHytHzjlfDFa,0.00526,0.413,173000,0.802,0.000191,2,0.32,-6.505,1,0.045,156.413,4,0.414
564579,-1.08749888257,0.0878279775202,Ben Folds,All U Can Eat,00WdKWJap2kdgJLEuMj6ul,0.313,0.695,185267,0.463,0.000243,2,0.181,-7.635,0,0.0287,121.723,4,0.417
564580,1.26837560588,0.298320491362,Ben Folds,Songs Of Love,2WBYFi01fHlZpTMIXZJmgX,0.0843,0.299,217333,0.521,5.95e-05,0,0.077,-7.115,1,0.0271,160.032,3,0.222
564582,-0.039635017436599994,-0.127273861451,Ben Folds,Learn To Live With What You Are,1Ly92DGCq204rppV6d8HkB,0.00466,0.337,267440,0.658,8.2e-06,4,0.1,-5.318,1,0.029,164.414,4,0.399
565385,1.5412568207600001,1.70416465317,Gloria Estefan,Live For Loving You,6eT8JIrp1I3N6UfzXSnFhU,0.093,0.728,276893,0.613,0.00419,7,0.0448,-12.704,1,0.0369,114.926,4,0.521
565489,-0.06983387188130001,-0.58206060669,Terence Trent D'Arby,Sign Your Name,3lIpkjFnRxJ6Uvm8DgtgfV,0.202,0.899,276533,0.421,4.94e-06,4,0.0864,-11.238,1,0.0511,109.148,4,0.852
565490,-0.308877816114,-0.10269079413799999,Terence Trent D'Arby,Wishing Well,2bvzxeD1hPWEYotw40Euq9,0.0965,0.855,210467,0.461,0.0,10,0.201,-13.096,0,0.0564,104.96,4,0.833
565656,0.909991610338,0.48115705448,Jamiroquai,Cosmic Girl,6y0Etr2KJr0sdcEp7ajoUK,0.0261,0.633,244147,0.921,0.00102,11,0.309,-7.719,0,0.0495,119.865,4,0.925
565661,0.909991610338,0.48115705448,Jamiroquai,Love Foolosophy,0upgxxew2mVAEctrz08jnf,0.0119,0.799,224493,0.69,2.87e-05,11,0.133,-4.998,0,0.0749,129.297,4,0.896
565970,0.37332522108000005,-0.9231506656209999,Cypress Hill,Till Death Do Us Part,30wkquxT1w9rQOVfZZxvRA,0.396,0.834,234867,0.686,1.13e-06,9,0.0579,-5.137,0,0.342,97.848,4,0.777
567646,0.777189419099,0.187696688465,Toni Braxton,I Love Me Some Him,4xjGqrxavGBW8RldcCDBA8,0.575,0.742,306933,0.358,0.0,2,0.132,-8.959,1,0.0456,127.843,4,0.58
567650,0.0158508295903,0.390506993776,Toni Braxton,Just Be A Man About It,6kD36kVRn5leDDbjXpHQY0,0.274,0.753,288933,0.45,2e-06,9,0.321,-6.909,1,0.0924,109.405,4,0.56
567656,-1.01564016265,0.421235827911,Toni Braxton,Un-Break My Heart,5Ihd9HrPvOADyVoonH9ZjB,0.413,0.625,270333,0.426,0.0,2,0.116,-8.392,0,0.0271,110.018,4,0.112
567658,-1.70057201199,1.84244440679,Toni Braxton,Seven Whole Days,7K1YT9lkLLl8WmxQxeX6et,0.0956,0.693,380133,0.714,0.00132,2,0.306,-5.803,0,0.0281,139.963,4,0.525
567783,-0.278860882478,-0.26862649848299996,Blue Oyster Cult,Death Valley Nights,1Zd5KxenhiRD0OpIf9Dfmh,0.0195,0.342,248320,0.638,0.00261,2,0.401,-8.019,0,0.0275,91.791,4,0.371
567789,-0.9546966913230001,0.527250305687,Blue Oyster Cult,I Love The Night,6UdxBkQ7s7mxzT7UImlWj9,0.0169,0.183,407829,0.796,0.86,4,0.969,-6.79,0,0.0447,147.796,4,0.299
567962,0.722613176124,-0.0381602424484,Ginuwine,When Doves Cry,0EX00YpFv3ivweoG7T3j2n,0.0269,0.806,308907,0.552,0.000684,1,0.1,-6.411,1,0.112,94.04,4,0.8
567968,1.0719011311700002,0.8468301807240001,Ginuwine,Differences,0Uyh92tLyb9JawG8lmWCzJ,0.318,0.562,265533,0.594,0.0,3,0.311,-4.578,0,0.0558,62.876,4,0.423
568919,-1.04019947199,-0.06581619317250001,Kristin Chenoweth,Poor_ Wayfaring Stranger,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
569945,-0.163341168178,-0.244043431169,Brandi Carlile,Follow,3AVasUC7W4vkKc2Nv3E044,0.0725,0.399,252122,0.571,0.0,11,0.475,-6.127,1,0.0252,82.851,4,0.166
569947,-0.13859993802999998,0.461490600634,Brandi Carlile,What Can I Say,07WvoBV7oBTonCSw03UCud,0.255,0.403,169413,0.596,0.0,2,0.307,-6.747,1,0.0321,171.92,3,0.594
569952,-0.431674362809,0.0955101860516,Brandi Carlile,Someday Never Comes,1mBz6tFBczTvLB0GUW559b,0.353,0.485,166487,0.613,0.0,11,0.0944,-6.055,1,0.0284,80.423,4,0.253
569954,-0.431674362809,0.0955101860516,Brandi Carlile,In My Own Eyes,3tkC0HcBuiN854LvQMd4mf,0.287,0.382,209305,0.518,0.0,11,0.104,-6.531,0,0.0301,131.857,4,0.182
569958,-0.517359064281,-0.012348021772499999,Brandi Carlile,Tragedy,3DDPw0UoPOH1VnLnuPXiJ0,0.78,0.361,226209,0.259,6.11e-06,6,0.112,-9.828,0,0.028,164.167,4,0.228
569971,-1.04019947199,-0.06581619317250001,Brandi Carlile,Fall Apart Again,3noYdMvieR1yokC455dC4V,0.212,0.315,217153,0.759,0.0,3,0.123,-5.459,1,0.0332,178.521,4,0.429
570945,1.2601891694299998,1.14643631357,Switchfoot,Stars,35rwx1uz5V5tRKgHWtFmLO,0.000785,0.527,260867,0.976,4.59e-06,2,0.141,-3.985,1,0.0645,131.792,4,0.269
571073,1.14285024704,1.07115066993,Backstreet Boys,Just Want You To Know,17lJlBTeJZEC5r4m8kqrE4,0.000269,0.709,231187,0.555,0.0,2,0.0804,-3.506,1,0.0348,106.0,4,0.638
571108,0.815392789182,0.662457175897,Oasis,Eyeball Tickler,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
571549,0.37332522108000005,-0.9231506656209999,Eliane Elias,Time Alone,1hYd1uyB9HQpf4icjtBQoB,0.939,0.248,400560,0.133,0.403,10,0.295,-18.583,1,0.0323,92.333,3,0.0572
572034,1.5412568207600001,1.70416465317,Emma Roberts,Punch Rocker,0S8Y2iYKf2zdvTIila30Nr,0.0437,0.542,153440,0.988,0.000521,9,0.38,-1.833,1,0.11,146.092,4,0.633
573853,1.0719011311700002,0.8468301807240001,Darin,Who's that girl,4zbhqksVceZYivuRMSkOHQ,0.0684,0.633,205773,0.504,0.0,2,0.0525,-6.294,1,0.0596,149.886,4,0.543
573990,0.8754266564550001,-0.743386985914,Teddy Geiger,For You I Will (Confidence),2ijMU9lYFCvGBzgwJ8Sd8q,0.0041,0.315,228880,0.751,0.0,1,0.0984,-5.74,0,0.0517,119.566,4,0.272
573998,0.722613176124,-0.0381602424484,Teddy Geiger,Seven Days Without You,6E9uMJZ2cQNvXbCciZRzYK,0.0597,0.387,214200,0.736,0.0,1,0.165,-5.122,1,0.037,147.907,4,0.329
574005,1.26291798158,0.8468301807240001,Teddy Geiger,Love Is A Marathon,0tlcPMfMBRv9jmMscKtpPq,0.0949,0.519,232107,0.492,0.0,2,0.114,-6.885,1,0.0257,140.024,4,0.357
574105,1.0719011311700002,0.8468301807240001,Martina McBride,True Love Ways,3cC7sk9TdNIfIL2IFtRqDZ,0.808,0.52,194600,0.297,1.33e-05,7,0.13,-11.243,1,0.0266,75.944,4,0.223
574153,1.5412568207600001,1.70416465317,Martina McBride,I'll Be There,3jZMoxnB1fun9tejel9qXD,0.644,0.667,138267,0.593,0.0,6,0.104,-7.332,1,0.0303,161.944,4,0.845
574462,-1.70057201199,1.84244440679,Bullet For My Valentine,Hand Of Blood,5JWDt4NZNiZQR8iMenaa7h,0.000246,0.375,217453,0.985,0.0,8,0.07,-2.754,1,0.0936,94.468,4,0.455
574620,1.0719011311700002,0.8468301807240001,Charlotte Church,Even God,6mG8n2wLOAwRoaEVllrZ3M,0.834,0.165,248653,0.37,6.11e-05,1,0.12,-9.112,1,0.0317,81.95,4,0.216
574653,0.966387061416,0.256836565276,Teddy Geiger,These Walls,3Wb8aPlKSPSfHQa46DUlkt,0.0202,0.412,219067,0.92,0.0,10,0.13,-3.807,1,0.124,113.343,3,0.44
574729,1.5412568207600001,1.70416465317,Charlotte Church,Call My Name,3n0BgVDu66AZzZwgQF8idP,0.0307,0.826,178893,0.906,0.000111,5,0.514,-4.255,0,0.0361,122.932,4,0.924
574732,0.5943590051309999,-0.13034674486199999,Charlotte Church,Show A Little Faith,2gLDC8qAQEcuyKfiqyQbme,0.431,0.633,278600,0.647,0.0,0,0.173,-6.086,1,0.0482,135.96,4,0.422
575023,0.815392789182,0.662457175897,Montgomery Gentry,Hell Yeah,6QUs5z2uEbSGZJpPGMfgQA,0.0185,0.372,289560,0.872,0.0,0,0.368,-6.651,1,0.056,173.525,4,0.65
575158,-1.04019947199,-0.06581619317250001,Three 6 Mafia,Late Nite Tip,2LqYpghBcqTdcW2zi5CWWU,0.000953,0.892,282733,0.437,0.00849,2,0.183,-6.752,1,0.0849,122.229,4,0.147
575441,-1.74423300637,1.3354186435200002,Eurythmics,Never Gonna Cry Again,4FdXzrH8EfNVe9uhWTB4YA,0.00498,0.502,185680,0.627,0.0119,7,0.237,-8.406,1,0.0282,155.186,4,0.491
575596,1.0719011311700002,0.8468301807240001,Michael Bolton,A Love So Beautiful,25Tv2fijQx21CR70wDGwia,0.186,0.268,245827,0.361,0.000171,1,0.0972,-11.701,1,0.0263,61.299,4,0.0768
576120,1.0719011311700002,0.8468301807240001,Eurythmics,Thorn In My Side,3v9ELl9T121dhadZyIiQVn,0.0421,0.663,253400,0.903,1.44e-05,7,0.131,-2.529,1,0.0294,122.206,4,0.774
576423,0.815392789182,0.662457175897,Survivor,Burning Heart,2VN7uPrbryJ7nE2MXX3f9a,0.298,0.652,230107,0.609,8.79e-06,9,0.0573,-9.684,0,0.028,98.125,4,0.646
576844,1.0719011311700002,0.8468301807240001,Michael Bolton,How Am I Supposed To Live Without You,3RMeOetCdXttthQK0clPuz,0.191,0.541,255667,0.44,0.0,10,0.114,-12.206,1,0.031,140.273,4,0.232
577749,1.1783248049700001,1.18331091453,The Strokes,You Only Live Once,4fPBB44eDH71YohayI4eKV,0.0238,0.63,189227,0.908,0.592,11,0.116,-2.42,1,0.0326,120.522,4,0.968
577763,-1.37857217843,1.28932539231,Our Lady Peace,Wipe That Smile Off Your Face (Live in Toronto),4zsmpI7tqviiVlvbp3BeJ0,0.0191,0.469,263825,0.869,0.0,0,0.0982,-5.37,0,0.0549,79.659,4,0.44
577770,-0.33343712545299997,-0.494483429397,Our Lady Peace,Apology,3JFZwA40ovFXY9Kh23bUdh,0.0226,0.395,225791,0.791,0.0379,3,0.106,-7.011,1,0.0371,142.041,4,0.301
577807,-0.40711505346999993,-0.84940146369,Sarah McLachlan,Time,4m4lcGLd74L2XtwLxzAEPW,0.43,0.611,256640,0.466,0.0,0,0.125,-6.538,1,0.0259,107.919,4,0.23
577821,0.37332522108000005,-0.9231506656209999,Cyndi Lauper,Water's Edge,3Yt7HXYIKs46inbSbNN2NZ,0.262,0.589,286693,0.426,0.0,9,0.109,-6.33,1,0.0256,79.983,4,0.129
