dzr_sng_id,MSD_sng_id,MSD_track_id,sp_track_id,artist_name,track_name,valence,arousal,sp_acousticness,sp_danceability,sp_duration_ms,sp_energy,sp_instrumentalness,sp_key,sp_liveness,sp_loudness,sp_mode,sp_speechiness,sp_tempo,sp_time_sig,sp_valence,sp_popularity,sp_explicit
587144,SOKUIIQ12A58A76EC1,TRTTPSX128F427F46F,2eu8t8rpDdodNprNbL2INC,Frankie J,Story Of My Life,0.482477707,-0.471436804,0.9,0.698,276240,0.234,0,2,0.0907,-12.269,1,0.0334,86.419,4,0.398,26,FALSE
587149,SOWRWNJ12A8C13949C,TROEAZQ128F427F471,7iUA8NPWVxKpZg8v33Gukk,Frankie J,Just Can't Say It's Love,0.815392789,0.662457176,0.253,0.771,213133,0.649,0,0,0.0553,-6.289,1,0.0415,99.499,4,0.914,17,FALSE
595049,SOGUYCW12A58A76964,TRVFAEF128F4282100,4IH8D7T6XcyVtFXEKMTJen,Howie Day,Perfect Time of Day,-0.688182705,-0.001285641,0.0222,0.535,261173,0.817,0.0576,0,0.134,-6.237,1,0.0334,119.027,4,0.39,27,FALSE
595065,SOKMDWI12A8C144FF9,TREZGKD128F4282111,0OUspB6qaY7QRDWXCocTZs,Howie Day,Standing In The Sun,-1.040199472,-0.065816193,0.289,0.578,339387,0.636,0.0927,9,0.537,-8.256,1,0.0236,97.992,4,0.475,22,FALSE
595068,SOEBHQF12A8C13FCFF,TRHNQWV128F42AD545,5OHKxYpxmqFlZyPiu7Yj8Q,Howie Day,Brace Yourself,-1.935249857,-0.655809809,0.791,0.504,227960,0.305,1.54E-05,8,0.0875,-10.396,1,0.026,160.347,4,0.309,36,FALSE
595070,SOXAOZI12A8C139BB1,TRBGRXO128F4282115,6dwkFmLUz6hx2CZG2EqLol,Howie Day,Collide,-0.163081281,-0.643957258,0.222,0.636,249120,0.625,5.35E-05,11,0.119,-7.895,1,0.0277,93.931,4,0.342,65,FALSE
595075,SOMVGUS12A58A7D1A1,TRCMORO128F428211C,1U1MzbYxITDfKI0dYwj7EQ,Howie Day,Trouble In Here,-0.598131904,-0.062359199,0.0149,0.435,357360,0.713,0.0238,2,0.592,-7.327,1,0.0279,151.979,3,0.291,20,FALSE
595347,SOEATXV12A8C1363E9,TRRYCUN128F42821E1,4SUnD9ExKrZwolDMHCYzzH,Howie Day,She Says,-0.51408449,-0.172752536,0.484,0.438,274133,0.489,7.03E-06,0,0.0993,-9.675,1,0.0314,93,4,0.239,39,FALSE
597278,SOPMXLQ12A8C1304A2,TRRWNOC128F426609D,2LyOIvPTmcWYN7z4mfyBI4,Gavin DeGraw,Just Friends,-1.171182455,1.436823796,0.119,0.361,205093,0.691,0,9,0.141,-5.345,1,0.038,149.319,4,0.369,36,FALSE
597372,SOVPUUL12A8C1367D1,TRAVDAL128F42891E6,0c8XtJQuzXRzKvP2QooexK,James Galway,I Will Always Love You,-2.148097204,-0.277845149,0.24,0.298,202960,0.285,0.7,5,0.0528,-16.188,1,0.0342,135.428,4,0.136,19,FALSE
599709,SOMGSMM12A58A774F9,TRZDEIO128F428D5E8,6kVyGgWHiO8eIAqY0wR0SD,Silvertide,Devil's Daughter,-1.400402676,1.538228949,0.117,0.6,231427,0.972,0,10,0.818,-3.347,1,0.0977,121.046,4,0.687,32,TRUE
599779,SOIOVEJ12A8C1389AE,TRZYTER128F9340011,1G9CoqXAYqagyOaNlIK4s1,Stray Cats,Runaway Boys,0.815392789,0.662457176,0.125,0.362,182973,0.828,8.77E-05,1,0.31,-9.26,0,0.039,179.292,4,0.637,33,FALSE
599782,SOIEJZC12AB0182DAA,TRMTMGT128F9335B46,2SknHmwY6GiOv6aK7YRahd,Stray Cats,Rock This Town,1.541256821,1.704164653,0.104,0.254,207000,0.853,0,2,0.242,-10.218,1,0.0517,201.952,4,0.711,48,FALSE
599935,SORVYRN12A58A78E58,TRZIDKQ128F425A750,0x0VHk5Te53fVrolHS6UqW,Westlife,Mack The Knife,1.541256821,1.704164653,0.563,0.593,188333,0.507,0,10,0.0698,-6.33,1,0.0394,165.643,4,0.708,29,FALSE
600372,SOAIDJN12A8C13A518,TRXIMVL128F4299288,0BwlXwD01OVIMnhKQVlocV,Angie Stone,Come Home (Live With Me),-1.040199472,-0.065816193,0.495,0.649,236507,0.678,5.95E-06,7,0.0892,-5.79,0,0.0591,82.972,4,0.615,10,FALSE
600663,SOUGOJX12A8C13E002,TRMFVXV128F42AA6FF,7qUTZEf6bgiApJEXpMAH5y,Barry Manilow,Can't Smile Without You,-0.061465515,-0.714194593,0.494,0.419,193440,0.516,4.41E-06,7,0.148,-9.937,1,0.0335,97.884,4,0.476,63,FALSE
601436,SOWGIBZ12A8C136A2E,TRGTDSR128F4284126,3n4f847wW5oZe8NqkmWHNt,Kings Of Leon,King Of The Rodeo,1.178324805,1.183310915,0.0108,0.595,145520,0.911,0.00229,9,0.0788,-5.458,1,0.0314,151.295,4,0.713,52,FALSE
601438,SOZQZNY12CF5F87DE6,TRCNJWH128F4298025,6FxhUV2ZJcx66ugVihTl2i,Kings Of Leon,Pistol Of Fire,0.815392789,0.662457176,0.00875,0.466,140893,0.591,0.0105,9,0.145,-6.588,1,0.0348,131.121,4,0.532,41,FALSE
601441,SOSEARV12AB017E8F4,TRSDPST128F930EC61,4lOHfhr6qQ7fVAG7niKJId,Kings Of Leon,Soft,1.541256821,1.704164653,0.0596,0.486,179387,0.758,7.89E-05,0,0.0719,-4.957,1,0.0353,114.4,4,0.665,43,TRUE
601442,SOANUME12A8C1368DF,TRALQZK128F429802D,5n2baMkrm41hmkH6zLIcNh,Kings Of Leon,Day Old Blues,-1.344007225,0.004860125,0.875,0.502,212987,0.266,0,4,0.105,-9.76,1,0.0702,85.626,4,0.0663,41,FALSE
601444,SOIGHWG12A8C136A37,TRGOHEG128F4284129,6YE1eivnK8ksfTHi60ytKm,Kings Of Leon,Velvet Snow,1.541256821,1.704164653,0.038,0.591,130307,0.776,7.19E-06,0,0.0899,-5.255,1,0.0454,139.119,4,0.657,39,FALSE
601615,SOONSSB12AF72A7C44,TRWIEPD128F92F81FE,6kUktzISXJLuUurOFhc2Ms,Kings Of Leon,Taper Jean Girl,1.541256821,1.704164653,0.0443,0.61,185280,0.798,0.00035,11,0.109,-6.91,0,0.0337,124.128,4,0.94,53,TRUE
601620,SONDGEH12A8C144BE1,TRWSNFQ128F92C9D21,5LZSXhywLD0CXBPQs3ULoL,Kings Of Leon,The Bucket,1.178324805,1.183310915,0.0789,0.494,175547,0.637,2.77E-05,0,0.215,-6.004,1,0.0336,140.034,4,0.175,57,FALSE
601797,SOWRMTT12A8C137064,TRJZARH128F4283F3D,6DDRD4QGsEsA9YaIQzm4BO,Kings Of Leon,Milk,-1.040199472,-0.065816193,0.396,0.563,240293,0.201,0.000407,2,0.0544,-16.489,1,0.053,124.216,4,0.233,51,FALSE
602339,SOYDXJI12B350583CE,TRWEFOF128F42B027A,3TCauNPqFiniaYHBvEVoHG,Christina Aguilera,Beautiful,-0.061465515,-0.714194593,0.578,0.456,238560,0.573,3.05E-06,5,0.114,-3.866,0,0.0275,76.19,4,0.0992,72,FALSE
602852,SOQQLAK12A8AE47D18,TRRXIUL128F425A74C,36H4cQv6jKWnunVauJUF6X,Westlife,Clementine,1.541256821,1.704164653,0.638,0.619,197067,0.424,0,8,0.143,-7.425,1,0.07,152.561,4,0.604,27,FALSE
604954,SOXEQTB12D021B3C4D,TRTODYW128F4282A13,5TjwiYZVMHVrGvRzbeCaV7,Good Charlotte,I Just Wanna Live,1.541256821,1.704164653,0.0144,0.803,166053,0.83,0,10,0.103,-4.636,0,0.0356,111.033,4,0.935,60,FALSE
605561,SOTHQUT12A8C13D789,TRHWKRU128F4298097,2UjpfXNs44REYVYxBh1gmV,Count Basic,Got To Do,0.373325221,-0.923150666,0.258,0.733,255347,0.607,0.000321,9,0.0904,-11.623,0,0.0456,92.038,4,0.688,1,FALSE
607981,SOITRGW12A8C138BC2,TRVATTX128F42957F0,1fswCDkbD6fOshNPWasGKd,Phantom Planet,Knowitall,0.815392789,0.662457176,0.000788,0.294,241533,0.958,0.00599,4,0.103,-3.652,1,0.176,173.487,4,0.351,21,FALSE
607982,SOSPWBR12AF72A58BA,TRWGDBI128F42A0448,574lHjF7nBEBJ6ngEPbXEh,Phantom Planet,Jabberjaw,-0.442589611,1.252450791,0.00176,0.497,193907,0.886,0.0407,11,0.0621,-5.495,0,0.0878,91.852,4,0.623,15,FALSE
607984,SODIDOO12A58A794E4,TRBIBGN128F42ADC66,4dNRabj2TQ88dLQOk2tDme,Phantom Planet,The Meantime,0.815392789,0.662457176,4.86E-05,0.471,224000,0.978,0.105,11,0.285,-3.124,0,0.12,132.809,4,0.333,15,FALSE
607985,SOJUJDC12A8C1340C0,TRKPNVN128F4266DEF,497Fkp3gRiGrRMoqBTDudr,Phantom Planet,California,0.957291021,0.390506994,0.0387,0.4,193933,0.805,5.40E-05,4,0.109,-7.305,1,0.0407,158.459,4,0.324,65,FALSE
608490,SOQXHYA12A8C1344C5,TRMGTWK128F4271E2C,0RmEn2jcbyrLV4em3bnDZJ,Sophie B. Hawkins,Damn I Wish I Was Your Lover,0.685774212,0.028674972,0.281,0.563,323400,0.806,1.49E-05,2,0.363,-6.826,1,0.0496,95.188,4,0.42,52,FALSE
608555,SONYGOZ12A8C134A97,TRGNWZR128F4264558,5Q4djRRS0wxG1LazHHGnaq,Sophie B. Hawkins,Right Beside You,0.722613176,-0.038160242,0.209,0.603,286667,0.885,0.00296,9,0.0634,-6.986,0,0.0465,124.964,4,0.528,47,FALSE
608707,SOYBNDW12A8C1340CE,TRQGZYN128F4269F82,1OTH0AgyDuo6KZ8BwHVRD1,Uncle Tupelo,No Depression,-1.040199472,-0.065816193,0.259,0.428,140200,0.304,0.00104,0,0.152,-16.129,1,0.0344,113.949,4,0.414,37,FALSE
608708,SOMJPWW12A8C1340EE,TRSJNNI128F4269F8A,2xBGFTtVHkALcFOrNa2JjT,Uncle Tupelo,Whiskey Bottle,-1.727860133,-1.10752367,0.13,0.367,286027,0.249,0.0203,9,0.129,-12.859,1,0.0306,103.943,3,0.166,28,FALSE
608710,SOIKHTG12A8C1321F6,TRMHCEP128F4269F90,7xF7NihNtuzsfKYqwz6jkj,Uncle Tupelo,Gun,0.815392789,0.662457176,0.0131,0.397,219240,0.641,8.36E-05,2,0.121,-9.013,1,0.0309,135.861,4,0.622,29,FALSE
608711,SODJTZQ12A8C1321FF,TRLZLFK128F4269F92,04n9gVsi2oNJia3fmxP643,Uncle Tupelo,Still Be Around,-1.935249857,-0.655809809,0.811,0.359,164293,0.412,7.31E-06,4,0.329,-9.717,1,0.0292,111.106,4,0.332,28,FALSE
609209,SOVQLVQ12A8C132BDA,TRRQUPI128F42656E8,6S8ZXzeXsfCj8qi9179McI,Sophie B. Hawkins,As I Lay Me Down,0.60098612,-0.31735365,0.645,0.519,248893,0.737,1.77E-06,10,0.271,-8.7,1,0.0437,82.999,4,0.668,54,FALSE
609232,SOKZDRI12AF72A3309,TRJNNTR128F4266B93,0xAdHo0TFBlpXBnc781Wnp,Macy Gray,Happiness,1.546714445,2.119003914,0.107,0.849,253360,0.62,7.47E-05,1,0.0808,-7.156,1,0.0406,93.034,4,0.609,15,FALSE
609236,SOWDTWI12A8C134FED,TRPYZZJ128F4266B95,6Vd3xKCBbxti3HjjZeKwGM,Macy Gray,Screamin',1.541256821,1.704164653,0.0703,0.814,195893,0.686,0.000417,0,0.15,-6.46,1,0.0559,95.013,4,0.758,15,FALSE
610277,SOSYINV12A8C136394,TREUQRT128F42730F9,5MMXzpWisw456x2JLldsBG,Patty Loveless,On Your Way Home,-1.626894084,0.150822088,0.464,0.485,235893,0.456,0,4,0.122,-7.599,1,0.0252,145.915,4,0.27,17,FALSE
612003,SOZWHGI12AF729BDDB,TRSUUBQ128F427EE75,6sv8j7w0XLyuyTS9eT610t,Paul Simon,A Most Peculiar Man,-1.727860133,-1.10752367,0.911,0.473,143400,0.151,0.00097,3,0.115,-16.157,0,0.0346,125.429,4,0.215,25,FALSE
612006,SOPKNIW12AF72A642A,TRERGTZ12903CD3A67,3omDcdGnhE6eqd6ZyMhHWZ,Paul Simon,Kathy's Song,-0.086479626,-0.204095947,0.884,0.324,208933,0.189,0.00118,6,0.114,-14.365,1,0.0307,94.385,4,0.218,44,FALSE
612010,SOQJCYD12A8C134C51,TRLILNL128F4280271,2ADenJ5wTUfl9RHDasMktm,Paul Simon,Flowers Never Bend With The Rainfall,0.373325221,-0.923150666,0.901,0.378,137707,0.225,0.000525,7,0.112,-15.005,1,0.0326,81.731,3,0.281,26,FALSE
612011,SOHGTXN12A8C134C53,TRTNYQJ12903CD3A86,0toeWzrcNdW4oaf7vgtWJM,Paul Simon,Patterns,-1.171182455,1.436823796,0.837,0.395,183267,0.211,0.00299,2,0.103,-16.41,1,0.0311,106.884,4,0.222,22,FALSE
612791,SOVXWUF12A8AE48520,TRRZEWD128F4259D0A,4MQC0bJ45JeaadOveVvOsZ,Manic Street Preachers,Sculpture Of Man,-1.700572012,1.842444407,5.48E-05,0.354,113640,0.967,0.0414,9,0.239,-4.954,1,0.0522,139.124,4,0.226,8,FALSE
614092,SOMGOBB12AAF3B210B,TRWSHKS12903CE46FA,20JrcZW9Djp70GZyFRrAfl,The Hooters,Johnny B,-1.056572345,0.736206378,0.136,0.473,237467,0.855,4.50E-05,9,0.292,-6.221,0,0.0293,91.744,4,0.521,52,FALSE
614578,SOUHYFD12A8C139C3E,TRVFTEG128F42907AB,0yLfXULLuRtVj2L4DIrwO7,Jefferson Airplane,Today,-0.867374703,-0.548258889,0.695,0.51,177547,0.31,0,2,0.128,-13.647,0,0.0291,90.074,4,0.292,61,FALSE
618472,SOCYPET12A8C1363B3,TRALBDM128F427F90A,3YBTxokhuaszeWCOXC7FQn,The Byrds,Hickory Wind,-1.495911101,0.040198285,0.275,0.444,211173,0.409,0.0075,7,0.173,-11.623,1,0.0283,105.172,3,0.544,38,FALSE
619782,SOSYTQC12A8C13A27F,TRHJTIG128F42AA21A,6ZWHoGwgcyx8Y2MSkLrikJ,Lamb,One,0.373325221,-0.923150666,0.00122,0.48,239464,0.995,0.000944,9,0.335,-4.318,1,0.0944,99.238,4,0.16,45,FALSE
622469,SOPXCDP12A8C132C59,TRAWZMV128F4266823,3uud8LUhvmBNRmohuFwrXb,Stabbing Westward,Drugstore,-1.320357519,0.278346749,0.000452,0.598,297760,0.896,0.3,1,0.515,-6.951,0,0.0709,123.042,4,0.0716,24,TRUE
622646,SOLIZPU12A8C133CC1,TRDRVQA128F4263E58,6Qf4dx9UGYIqyOwLEAGTkg,Fear Of Pop,In Love,0.373325221,-0.923150666,0.041,0.707,286227,0.695,0.0512,2,0.178,-8.152,1,0.0339,97.531,4,0.692,16,FALSE
622647,SOKYDXR12A8C133CC9,TRWIKXT128F4263E5B,77CFeKSnC6NIQGO5lfwLcq,Fear Of Pop,Root to This,-1.700572012,1.842444407,0.00582,0.659,308733,0.935,0.0256,5,0.151,-7.36,1,0.082,128.455,4,0.353,11,FALSE
622662,SOLUKHG12A8C134571,TRBTFFW128F42621FB,7jUOfGn6jtUmISxddYw5ts,Ricky Van Shelton,Living Proof,-1.935249857,-0.655809809,0.401,0.601,201400,0.472,0,11,0.38,-8.547,1,0.0235,90.057,4,0.264,22,FALSE
623067,SOOWGAQ12A58A7A911,TRBVBOV128F426251F,32Vcn1yhMcDzuxksbS9i6x,Dave Alvin,Border Radio,-0.549013285,-0.46836392,0.763,0.344,231640,0.154,0.00301,1,0.109,-18.42,1,0.0427,203.129,4,0.178,11,FALSE
623362,SOBNXBB12A8C1337AC,TREFESM128F4264E43,0Ib7ZfLQBHxIzwYb0tsQOh,Ricky Van Shelton,I'll Leave This World Loving You,-1.935249857,-0.655809809,0.489,0.615,186133,0.38,0.000382,5,0.24,-11.465,1,0.0245,87.315,4,0.503,38,FALSE
623419,SOSWQJG12AF72A65E9,TRUZTIV128F4279385,4FdzFpqKAw6BG5U6yq7eP4,Phantom Planet,All Over Again,0.815392789,0.662457176,0.00389,0.42,203360,0.937,5.34E-06,0,0.246,-5.803,1,0.154,130.165,4,0.318,21,FALSE
623454,SOMMTZK12B0B80A1CC,TRYVOKN128F4277455,5dScxqV0JBux370efNiMi4,Stabbing Westward,When I'm Dead,-1.749690631,0.920579383,3.88E-05,0.423,184107,0.979,0.344,3,0.477,-4.694,1,0.104,144.059,4,0.383,19,TRUE
623865,SOFLURK12A8C130037,TRXNTIH128F4263A21,4ibsb2epoSHZzDCeoZEluQ,Stabbing Westward,The Thing I Hate,-0.854640246,0.717769077,0.000133,0.504,216840,0.941,0.048,6,0.383,-5.796,0,0.0514,134.918,4,0.698,40,TRUE
624210,SOKANFG12A8C1303F3,TRBUQFC128F4265283,71545askjfqezzpPSfrSP1,Macy Gray,Sexual Revolution,1.213799363,1.267815208,0.0328,0.696,285000,0.815,3.88E-05,0,0.0992,-3.068,1,0.0436,128.047,4,0.439,39,FALSE
624907,SOSPGNR12A58A7CFF7,TRJVLZF128F427744D,1be693VimstcLF1PSM1hks,Stabbing Westward,You Complete Me,-0.308877816,-0.102690794,0.000383,0.492,245667,0.507,0.0445,1,0.523,-6.444,1,0.0335,143.376,4,0.418,23,TRUE
624910,SOUUGCN12A58A7A380,TRGYHRX128F4263395,561spezvXFVnAOYoSv4Bxy,Stabbing Westward,Save Yourself,-1.598696358,1.378439011,3.11E-05,0.569,253573,0.858,0.197,1,0.272,-6.768,1,0.034,110.003,4,0.0869,51,TRUE
625205,SOINRZW12A8C136CFB,TRPWBZI128F4279380,5o57UOhBqXo8kmsDFybmIC,Phantom Planet,Hey Now Girl,0.815392789,0.662457176,0.0411,0.59,163733,0.839,0,9,0.114,-5.294,1,0.052,130.991,4,0.961,25,FALSE
625693,SOKMMZR12A8C12FF3C,TRZNXKZ128F4263DF0,6tCp9CzQ92XJxmN6WAsJsF,Stabbing Westward,Waking Up Beside You,-0.718199638,0.482693496,0.000569,0.328,393333,0.857,0.15,7,0.141,-6.026,1,0.0394,172.106,4,0.236,28,TRUE
625699,SOCVAPU12A8C13214A,TRUFAUX128F4277453,4XpOMchKhWxUJrl6upmrku,Stabbing Westward,Desperate Now,-1.605063587,0.203829326,0.00017,0.405,324200,0.498,0.00477,11,0.124,-7.92,0,0.0295,97.997,4,0.0381,20,FALSE
627797,SOIOJGL12A8C133F71,TRRGIBF128F427025E,3y9zMGuxWS8xkpOxNPfiMZ,Silverchair,Miss You Love,-0.517359064,-0.012348022,0.0378,0.353,240733,0.464,0.000969,7,0.0944,-8.543,1,0.0272,144.222,3,0.148,53,FALSE
627798,SOSBGCQ12A8C1338F5,TROTTXD128F42B863E,03BpiU265TNopnUCVQLaMT,Silverchair,Dearest Helpless,-1.487724664,-0.360813001,0.015,0.53,214467,0.728,0.000167,11,0.176,-7.441,1,0.033,100.338,4,0.67,30,FALSE
627799,SOKPNTC12AF72A8184,TRIDMZF128F426AD3D,1ys0r7cSqkyrGVSAf152g7,Silverchair,Do You Feel The Same,-0.947419859,0.148517425,0.0117,0.463,258227,0.602,0,9,0.288,-8.096,0,0.0288,128.041,4,0.209,32,FALSE
627800,SOMKFGS12A8C13F985,TRLHYEF128F42B8640,1LKsr2VgtyUghNoTWoPEXS,Silverchair,Black Tangled Heart,-0.793514854,-0.202252217,0.16,0.48,273467,0.554,0.0167,5,0.217,-7.296,1,0.0291,137.56,3,0.156,31,FALSE
627803,SOFYVLR12A8C133904,TREAFLO128F426AD41,50L4BKgP2HNyq37tbhqFqR,Silverchair,Paint Pastel Princess,-0.559928534,0.047112272,0.0859,0.189,273600,0.669,0.00197,8,0.0796,-7.28,1,0.0351,166.181,4,0.197,31,FALSE
628445,SOFWPJK12B34F32C82,TRAFWXT128F425C25F,5OgEIWyZirV9efbkCxEoZL,Jefferson Airplane,Let Me In,-0.308877816,-0.102690794,0.0326,0.415,176400,0.625,0.00271,7,0.18,-10.436,1,0.0412,79.474,4,0.728,29,FALSE
629312,SOHTVJH12D021B1F60,TRQPKQQ128F428E6ED,0DBIL8arX0Zo6eAuxNIpik,R. Kelly,Bump N' Grind,0.373325221,-0.923150666,0.0984,0.621,256133,0.481,0,11,0.241,-8.016,1,0.0371,65.004,4,0.679,62,FALSE
629335,SOWPFEC12A8C139607,TRFDATM12903CA445B,2RzJwBCXsS1VnjDm2jKKAa,R Kelly,I Believe I Can Fly,1.071901131,0.846830181,0.241,0.55,320667,0.444,0,7,0.187,-7.588,1,0.0292,120.179,4,0.0438,63,FALSE
629520,SONUKAE12A8C1368DC,TRLKKFV128F4289229,0O0ieeprNUzIbiOSnDg5Z0,Clay Aiken,Invisible,-1.318538311,0.957453984,0.152,0.565,243867,0.777,0,2,0.35,-5.516,0,0.037,110.092,4,0.593,42,FALSE
630705,SOYMJMY12A8C13B9CF,TRELGIQ128F42901EB,4fLMUXKKMAY3KLrqfVKryb,Rednex,Wish You Were Here,-0.63997369,0.309075583,0.184,0.502,236933,0.415,1.44E-05,4,0.142,-10.732,0,0.0283,125.227,4,0.185,21,FALSE
630707,SOIWQVK12A58A7C251,TROFHPZ128F42901F0,43qwkl6GfbReEruuDecgxv,Rednex,Old Pop In An Oak,1.41300265,1.570494225,0.0238,0.695,212907,0.963,9.11E-05,9,0.4,-6.329,1,0.0609,128.295,4,0.684,28,FALSE
630712,SOXRUDG12A8C13BA0B,TRZTUWO128F42901FA,5oY8euYtbqZEfi4meOeU2Y,Rednex,Shooter,1.257460357,1.086515087,0.014,0.668,224573,0.904,0,9,0.293,-7.732,1,0.0638,154.825,4,0.964,30,FALSE
630714,SOLXVAX12A8C13BA0E,TRPZUWP128F42901FC,67pAEjgOUm7RV8vcrVw0gU,Rednex,McKenzie Brothers,0.373325221,-0.923150666,0.00894,0.72,268827,0.686,0.000319,0,0.432,-11.155,0,0.049,98.422,4,0.813,20,FALSE
630715,SORGFSC12A8C13BA18,TRKVCKB128F4290200,2oBmFmZKaw3y6L3UnV9jLJ,Rednex,Rolling Home,0.678952182,-2.333604153,0.282,0.212,262240,0.338,0.875,8,0.318,-15.916,1,0.031,73.223,4,0.33,23,FALSE
631055,SOKYZXU12A8C138AF2,TRURIPH128F42903BE,,Gareth Gates,Lies,1.071901131,0.846830181,,,,,,,,,,,,,,,
631348,SOVZZPC12A8C13B437,TRFFRPX128F429091E,44QX30XILDQteSIgu938nV,Gareth Gates,Listen To My Heart,1.071901131,0.846830181,0.0123,0.503,240040,0.322,0.0755,7,0.116,-9.812,1,0.0291,136.007,4,0.155,0,FALSE
631428,SOUOMNX12A8C139005,TRNMFDW128F4298A35,0yzBDdzh2wNy9pU6xi1fhg,Gareth Gates,Unchained Melody,-0.431674363,0.095510186,0.0107,0.474,242027,0.417,0.0066,10,0.078,-9.129,1,0.0261,106.504,3,0.139,0,FALSE
631434,SOBSQWM12A8C139013,TRGASIV128F429230D,5qFE5jE5izLJjaynlPMDXs,Gareth Gates,What My Heart Wants To Say,1.071901131,0.846830181,0.283,0.432,259370,0.179,0.811,9,0.121,-15.148,1,0.0291,69.043,4,0.0581,0,FALSE
631436,SOGREVM12A8C1392F4,TRORUJN128F4292310,,Gareth Gates,Too Serious Too Soon,1.071901131,0.846830181,,,,,,,,,,,,,,,
631719,SOUNQZC12A8C13C028,TRMGRWR128F429285C,,Gareth Gates,Good Thing,1.541256821,1.704164653,,,,,,,,,,,,,,,
631920,SOCEHAS12AB0180FD8,TRXIXFB128F92F7513,7mybpRuyAt1DqAmYoRp9D4,Steps,Stomp,0.815392789,0.662457176,0.376,0.775,200653,0.771,0,2,0.259,-7.128,0,0.0351,129.993,4,0.635,42,FALSE
631923,SOPZIXP12A8C13AEC0,TRKXGWQ128F4292A6E,5OmMexUMmK5Zb4jmba01Bq,Steps,Only In My Dreams,-1.056572345,0.736206378,0.166,0.635,257773,0.952,1.42E-05,0,0.0555,-5.554,0,0.0291,130.014,4,0.779,24,FALSE
633295,SOYWTUB12A8C13B429,TRFUCYR128F92DC67F,6LhN47wHHsSzlbVzsXe7cY,Kings Of Leon,California Waiting,-1.935249857,-0.655809809,0.0159,0.423,208693,0.808,9.91E-05,7,0.117,-4.808,1,0.0563,159.55,4,0.616,56,FALSE
633297,SOHCREM12AB017C6E7,TRZJZJD128F930064E,0nCAVzknkzRXRgB6LhRv04,Kings Of Leon,Molly's Chambers,0.815392789,0.662457176,0.222,0.598,134907,0.911,3.84E-06,11,0.216,-3.97,1,0.0515,146.469,4,0.953,62,FALSE
638493,SOOLDLU12A8AE48F4C,TROZQLR128F425F1A1,2BYJqkXd5yWQkNmqn6CMBx,The Hoosiers,Worst Case Scenario,0.122274503,0.685503802,0.0167,0.598,155760,0.846,0,4,0.3,-2.909,0,0.0357,97.989,4,0.953,24,FALSE
638500,SOXCCML12A8AE48F5F,TRRUYED128F425E4F3,7sL05OTVdmVcwsAG2IBf1G,The Hoosiers,Killer,1.541256821,1.704164653,0.142,0.578,228200,0.642,0.000699,11,0.169,-5.696,0,0.029,105.002,4,0.411,38,FALSE
661235,SOTEIJW12A670216EF,TRLZNEW128E0786E88,5gIHa908vYk8R7cTHYo2wD,Agnetha Fältskog,Love In A World Gone Mad,1.071901131,0.846830181,0.281,0.769,249427,0.495,5.65E-06,3,0.255,-14.174,0,0.0261,113.976,4,0.768,14,FALSE
661958,SOCPHRB12A6D4FD246,TRAZYCJ128F4223185,07mVQTlTYABSSsNNasAPbI,Billy Talent,This Is How It Goes,-1.700572012,1.842444407,0.00028,0.599,207133,0.992,0.000378,2,0.0821,-3.34,0,0.0633,107.883,4,0.336,54,FALSE
661966,SOSTJEF12A6D4FD261,TRQQLDY128F422318E,1iT25vbTtfYuC6KrK4vSEx,Billy Talent,The Ex,-0.170618001,0.527250306,0.00237,0.441,159693,0.877,0,6,0.358,-9.484,0,0.0897,161.934,4,0.588,47,FALSE
661968,SOPPPGZ12A6D4FD258,TRMZSNY128F422318B,22vfMWXJIZGekIZGcql5et,Billy Talent,Standing In The Rain,-0.736391719,1.737966371,0.00173,0.621,200533,0.968,0,11,0.201,-2.761,0,0.0465,114.965,4,0.731,43,FALSE
661972,SOIAVVX12A6D4FD26B,TRYIQNH128F4223191,2iEiNnKtDbbRLDGMmtft19,Billy Talent,Prisoners of Today,-1.616888439,1.433750913,0.00109,0.476,233040,0.987,4.46E-06,7,0.138,-4.118,0,0.0882,163.944,4,0.621,42,FALSE
663627,SOBNAMV12A8C139423,TRSFVJN128F4289D26,1jQlUGewes2CPhjF1STyIV,Gym Class Heroes,Faces In The Hall,-1.935249857,-0.655809809,0.0204,0.803,253547,0.675,6.37E-06,0,0.0961,-7.658,1,0.155,102.015,4,0.549,31,TRUE
664507,SOQXJUH12AB018B98E,TRXDEDP12903CCEF05,1z3ugFmUKoCzGsI6jdY4Ci,Madonna,Like A Prayer,0.94364696,0.754643678,0.264,0.624,342680,0.842,2.11E-05,5,0.181,-5.285,1,0.0376,111.037,4,0.257,72,FALSE
666849,SOEELNK12A8C137790,TRBBLXU128F42623A1,28KnVizNIi9YYbwhyPsSNA,Pulley,Eyes Open Wide,0.940918148,2.755090781,0.000103,0.233,168533,0.941,2.66E-05,0,0.152,-5.358,1,0.066,158.374,4,0.663,21,FALSE
667783,SOWAEAD12A8C137122,TRAXPCB128F426259B,2dwQMugCjDgnSkmcxmmIJ7,Bouncing Souls,That Song,1.541256821,1.704164653,0.00144,0.453,123027,0.991,0,9,0.378,-2.888,1,0.0916,112.479,4,0.673,35,FALSE
